Provinsi,Destinasi,Rating,Alamat,Detail,Jam Operasional,Biaya Masuk
Papua Barat,Piaynemo Raja Ampat,4.8,"C7PC+888, Groot Fam, Saukabu, Kepulauan Raja Ampat, Waigeo Barat Kepulau, Saukabu, Distrik Waigeo Barat Kepulauan, Kabupaten Raja Ampat, Papua Bar. 98481","Raja Ampat selalu jadi atraksi wisata alam yang mendunia di Indonesia bagian timur. Salah satu daya tarik para wisatawan adalah Pulau Pianemo. Berasal dari bahasa Biak yang artinya sambungan antara bagian kepala dan gagang tombak, Pulau Pianemo menyajikan panorama alam yang mengaggumkan. Para turis, baik lokal maupun mancanegara, diajak untuk menikmati gundukan pulau-pulau karst kecil dari atas bukit. Makin menawan, pulau-pulau tersebut dikelilingi oleh air laut yang sangat biru. Dibalut dengan cuaca tropis khas pesisir, sesekali tubuh diterjang angin bukit yang santai dan nyaman, membuat kamu betah berlama-lama di sana. Meski harus menaiki 320 anak tangga, rasa lelah bakal terbayar lunas saat melihat pesona dari Pulau Pianemo. Maklum, kawasan ini dianggap sebagai Wayag versi mini yang menawarkan bukit-bukit karst menjulang cantik. Jika belum puas, kamu bisa langsung ""nyemplug"" ke dalam untuk menikmati sejuknya berenang di lautan khas Raja Ampat. Jangan lupa untuk mengabadikan momen sunset yang cantik dari atas bukit Pianemo.",Setiap Hari ( 10.00 - 17.00 WIT ),Rp 50.000
Papua Barat,Pulau Yeben Raja Ampat,4.7,"Arborek, Meos Mansar, Kabupaten Raja Ampat, Papua Barat","Yeben bisa sekalian dimampiri saat ke Piaynemo. Karena nggak terlalu jauh jaraknya, kurang lebih 25-30 menit melaju dengan speedboat. Kalau dari Waisai sekitar 2 jam ber-speedboat. Rombongan open trip MyTrip tahun 2018 hanya mampir ke Yeben Kecil aja. Lalu mendekati Mios Mandun tanpa berhenti di pasir putih mungilnya. Yeben Kecil memang adalah pulau mungil, tak berpenghuni. Tebing karst yang cukup tinggi seolah membentengi pantainya yang berpasir putih halus. Sementara laut di depannya landai, berair jernih dan berombak tenang. Cocok banget buat berfoto di segala sudut, dan tentunya juga buat goler-goleran di pasir maupun berenang-renang cantik. Tapi harus dipastikan dulu ke pemandu lokal yang menemani Trippers, bagian mana yang aman. Bagi yang takut panas, bisa kok berteduh bawah pepohonan.",Setiap Hari ( 24 Jam ) ,Rp 500.000
Papua Barat,Pulau Mansinam Manokwari,4.6,"Mansinam, Kec. Manokwari Tim., Kabupaten Manokwari, Papua Bar.","Pulau Mansinam adalah sebuah pulau di Papua Barat, Indonesia yang populer untuk wisata religi, khususnya bagi umat Kristiani. Terletak 6 km dari kota Manokwari. Untuk mencapai pulau ini dibutuhkan waktu sekitar 10-15 menit dengan speed boat.",Setiap Hari ( 24 Jam ) ,Rp 5.000
Papua Barat,Pantai Pasir Putih,4.2,"Jl. Pasir Putih, Pasir Putih, Kec. Manokwari Tim., Kabupaten Manokwari, Papua Bar. 98313","Pantai Pasir Putih adalah sebuah pantai yang menjadi lokasi objek wisata di Distrik Manokwari Timur, Kabupaten Manokwari. Pantai ini dinamai demikian karena memiliki pasir putih yang bersih dan halus. Pantai ini masih cukup sepi, selain daripada para penjual yang berada di sekitar lokasi pantai.",Setiap Hari ( 24 Jam ) ,Rp 5.000
Papua Barat,Teluk Triton Kaimana,4.8,"5XGV+H4Q, Saria, Kaimana, Kaimana Regency, West Papua 98654","Teluk Triton adalah sebuah teluk yang terletak di Kabupaten Kaimana, Papua Barat, Indonesia yang terkenal dengan sebutan ""Kota Senja Kaimana"".",Setiap Hari ( 24 Jam ) ,Rp 20.000
Papua Barat,Desa Sauwandarek Raja Ampat,4.3,"CJ52+VW3, Sauandarek, Meos Mansar, Raja Ampat Regency, West Papua","Desa Wisata Sauwandarek terletak di bagian barat Waisai, ibu kota kabupaten Raja Ampat, provinsi Papua Barat. Desa ini merupakan bagian dari kecamatan Meos Mansar. Rumah di desa wisata dengan 46 kepala keluarga atau sekitar 179 penduduk ini memiliki atap daun asli. Di desa ini, para wanita, khususnya ibu-ibu, memproduksi topi dan tas yang terbuat dari daun pandan laut. Desa ini terkenal dengan terumbu karangnya yang indah. Selain itu, ada danau asin yang disebut Telaga Yenauwyau, yang terletak di belakang desa.",Setiap Hari ( 24 Jam ) ,Gratis
Papua Barat,Pantai Saleo Raja Ampat,4.8,"Waisai, Distrik Kota Waisai, Kabupaten Raja Ampat, Papua Bar. 98482","Pantai Saleo adalah sebuah Pantai yang berada di deretan pantai sisi timur kota Waisai. Tidak seperti pantai lain di Raja Ampat yang sudah banyak dikomersialkan dan dikelola swasta, Pantai Saleo adalah pantai umum yang dikelola oleh beberapa warga lokal. Untuk menuju pantai ini saja, kami harus memasuki jalan tanah sepanjang 10 meter dari jalan aspal utamanya. Menurut warga, pantai ini adalah lokasi favorit yang menjadi tujuan masyarakat lokal untuk berwisata. Hal ini dikarenakan untuk masuk Saleo tidak dikenakan biaya, selain itu harga makanan-makanan di tempat ini juga masih tergolong murah.",Setiap Hari ( 24 Jam ) ,Gratis
Papua Barat,Taman Wisata Alam,4.3,"38JP+H65, Bar., Klasaman, Distrik Sorong Timur, Kota Sorong, Papua Bar. 98416",Taman Wisata Alam Sorong merupakan sebuah kawasan obyek wisata yang berupa ekosistem alam. Dari pusat kota Sorong berjarak sekitar empat belas kilometer. Karena lokasinya berada sedikit jauh dari pusat kota maka tempat ini jauh dari keramaian. Kawasan ini berupa hutan lindung dan seringkali dikunjungi oleh para pecinta alam.,Setiap Hari ( 08.00 - 18.00 WIT ),Rp 20.000
Papua Barat,Pantai Bakaro Raja Ampat,4.5,"44PG+QP2, Sunsweni, Manokwari Bar., Manokwari Regency, West Papua 98313","Pantai Bakaro terletak di pesisir Utara Manokwari, terletak bersebelahan dengan Pantai Pasir Putih. Keunikan dari pantai ini terletak pada tradisi pemanggilan ikan. Memanggil ikan biasa dilakukan oleh penduduk yang tinggal di sekitar pantai ini untuk menarik para pengunjung. Biasanya mereka memanggil ikan dengan menggunakan peluit yang terbuat dari kulit kerang yang ditiup sambil membawa makanan, sehingga dengan sendirinya ikan datang mendekat.",Setiap Hari ( 24 Jam ) ,Rp 20.000
Papua Barat,Kofiau Raja Ampat,5.0,"Mikiran, Kofiau, Kabupaten Raja Ampat, Papua Bar.","Kofiau adalah sebuah pulau di Kepulauan Raja Ampat, di Papua Barat, Indonesia. Pulau ini terutama mengangkat batu kapur karang dengan beberapa bukit vulkanik, tertutup hutan rendah. Pulau ini adalah rumah bagi kingfisher surga Kofiau endemik dan raja Kofiau. Bentuk baru ular piton pohon hijau telah ditemukan di Kofiau dan Pulau Boo yang mempertahankan warna kuning neoteniknya hingga dewasa.",Setiap Hari ( 24 Jam ) ,Rp 500.000
Papua Barat,Danau Framu yamuru,4.3,"Q57R+4JJ, Framu, Ayamaru, Maybrat Regency, West Papua 98461","Danau Framu yang merupakan bagian kecil dari Danau Ayamaru ini memiliki keindahan yang sangat memanjakan mata dengan airnya yang sangat jernih. Air danau ini sangat jernih, sampai kita bisa melihat dasar danau dengan sangat jelas. Saat sampai di danau pastinya suasana hati dari pengunung akan menjadi tenang dan damai, tempat ini sangat cocok untuk menjernihkan pikiran dengan bermeditasi disini. Danau yang indah di Ayamaru ini juga sangat terjaga kebersihannya, karena penduduk setempat selalu menjaganya.",Setiap Hari ( 24 Jam ) ,Rp 60.000
Papua Barat,Danau Anggi Giji,4.7,"Kab. Pegunungan Arfak, Papua Bar.",Danau Anggi menjadi salah satu keindahan tersembunyi di pegunungan Arfak Papua Barat. Danau yang memiliki panorama alam yang indah ini berjarak sekitar 160an km dari kota Manokwari.,Setiap Hari ( 24 Jam ) ,Rp 20.000
Papua Barat,Telaga Bintang Raja Ampat,4.8,"C7JC+CCC, Saukabu, Waigeo Barat, Raja Ampat Regency, West Papua 98481","Banyak tempat wisata alam yang bisa dikunjungi saat menyambangi Kepulauan Raja Ampat. Adapaun salah satu tempat tersebut adalah Teluk Bintang. Tempat wisata ini letaknya tak jauh dari Bukit Piaynemo yang juga merupakan salah satu tempat wisata ikonik di Raja Ampat. Telaga Bintang Sendiri merupakan sebuah laguna yang dikelilingi oleh beberapa bukit karang. Jika dilihat dari ketinggian, maka wisatawan bisa melihat bahwa laguna ini bentuknya percis seperti sebuah bintang. Karena itulah, tidak mengherankan jika laguna ini dinamai dengan Telaga Bintang.Untuk bisa sampai ke tempat wisata ini, wisatawan mesti menaiki boat dari Waisai dan mesti melewati waktu perjalanan selama dua hingga tiga jam.",Setiap Hari ( 07.00 - 17.00 WIT ),Rp 50.000
Papua Barat,Vihara Buddha Jayanti,4.3,"Jl. Jend. Ahmad Yani No.49, Klakublik, Distrik Sorong, Kota Sorong, Papua Bar. 98415","Vihara Buddha Jayanti tegak berdiri di atas bukit. Kehadirannya menjadi warna di tanah Papua yang mayoritas dihuni oleh umat nasrani. Berjalan sedikit mendaki dari jalan utama, traveler akan disambut oleh panorama pagoda tingkat tujuh yang sekilas mengingatkan kita akan Pagoda Avalokitesvara atau Watugong di daerah Ungaran, Semarang. Namun, yang paling menarik adalah hiasan di area luar pagoda tersebut Tampak menghiasi langit-langit pagoda yang didominasi warna merah, sejumlah ukiran kayu bernuansa Papua yang menghiasinya. Jelas terlihat adanya akulturasi budaya serta toleransi di dalamnya. Beranjak dari pagoda, saya pun melangkahkan kaki menuju area ibadah Vihara Buddha Jayanti yang ternyata berada di atas barisan anak tangga. Dalam perjalanan menuju vihara, mata sungguh dimanjakan dengan panorama teluk Sorong dari ketinggian. Langit biru nan cerah pun menjati latar belakangnya. Di area ruang ibadah utama tertulis di dindingnya kalau Vihara Buddha Jayanti diresmikan tahun 1988. Adapun inisiatifnya sudah ada jauh lebih dulu. Hanya karena berhubung ini adalah tempat ibadah, ruang utama pun digembok dan hanya dibuka pada waktu ibadah saja. Namun, pengunjung pun masih dapat melihat keindahan interior vihara dari balik jeruji yang juga berwarna merah.",Setiap Hari ( 07.00  - 17.00 WIT ),Gratis
Papua Barat,Taman Wisata Mangrove Klawalu Sorong,4.2,"38P5+Q2W, Klamana, Sorong Timur, Sorong City, West Papua","Pemandangan Taman Wisata Hutan Mangrove Klawalu secara utuh bisa dinikmati dari menara pandang yang memang disediakan oleh pengelola untuk pengunjung. Selain Berbagai jenis mangrove yang mengelilingi area membuat udara di sekitar kawasan ini terasa sejuk, sangat cocok untuk kamu yang sedang mencari tempat self-healing karena spot ini menjadi semacam pabrik oksigen yang menyehatkan.menikmati hamparan mangrove dari puncak menara pandang, Sobat Pesona juga bisa menikmati keindahan taman dengan menyusuri jembatan warna-warni. Di kawasan ini tersedia beragam spot instagramable yang layak dijadikan konten di media sosial, seperti rumah yang berwarna-warni atau sepasang burung cendrawasih, sangat cocok untuk kamu yang gemar berfoto. Jangan lupa siapkan kamera dan berpose dengan gaya andalan, ya!",Setiap Hari ( 08.00 - 18.00 WIT ),Rp 5.000 - Rp 10.000
Papua Barat,Taman Nasional Teluk Cendrawasih,4.3,"FF2H+P92, Sobei Indah, Duairi, Teluk Wondama Regency, West Papua 98362","Taman Nasional Teluk Cenderawasih adalah taman nasional laut terbesar di Indonesia, terletak di Teluk Cenderawasih, tenggara Semenanjung Kepala Burung. Ini termasuk pulau Mioswaar, Nusrowi, Roon, Rumberpon dan Yoop. Taman ini melindungi ekosistem laut yang kaya, dengan lebih dari 150 spesies karang yang tercatat, yang dianggap sebagai Situs Warisan Dunia yang potensial",Setiap Hari ( 09.00 - 17.00 WIT ),Rp 20.000
Papua Barat,Sawing Rai Raja Ampat,4.5,"FH7J+H8R, Sawinggrai, Meos Mansar, Kabupaten Raja Ampat, Papua Bar. 98482","Tidak hanya soal pulau-pulau kecil dengan lautan yang menawan, Raja Ampat juga punya desa cantik. Sawing Rai adalah desa cantik dengan penuh senyum manis anak-anak kecil, burung cendrawasih, serta pantai yang memesona. ",Setiap Hari ( 24 Jam ) ,Gratis
Papua Barat,Taman Sari Garden,3.8,"Mariat Pantai, Aimas, Sorong Regency, West Papua 98414","Di Taman Sari Garden, Anda dapat mengajak anak untuk berenang dan bermain air. Selain itu disini juga terdapat beberapa wahana yang menarik dan seru untuk dimainkan bersama sang buah hati tercinta",Setiap Hari ( 08.30 - 17.30 WIT ),Rp 30.000
Papua Barat,Air Terjun Batanta,4.7,"Wailebet, distrik Batanta Selatan, Kabupaten Raja Ampat, Papua Bar.","Raja Ampat memang punya segalanya, termasuk air terjun. Salah satu yang recommended untuk dikunjungi adalah Air Terjun Batanta. Ketinggian air terjun tersebut sekitar 10 meter sehingga terlihat menakjubkan. Anda dapat bersantai di bebatuan besar yang menghiasi sekitaran air terjun. Lokasinya ada di pedalaman hutan sejauh 1 km dari desa terdekat.",Setiap Hari ( 09.00 - 14.00 WIT ),Gratis
Papua Barat,Wayag Raja Ampat,4.8,"Selpele, Kec. Waigeo Bar., Kabupaten Raja Ampat, Papua Bar.",Destinasi yang sangat ikonik dan tiada duanya adalah Pulau Wayag. Setiap sudut Pulau Wayag dapat Anda susuri dan dijadikan spot foto karena begitu indahnya. Daya tarik yang paling fantastik adalah terumbu karang yang memenuhi bawah laut Pulau Wayag. Tidak mengherankan pulau ini menjadi titik snorkeling favorit. Aktifitas menarik lain adalah memancing.,Setiap Hari ( 24 Jam ) ,Rp 150.000
Papua,Puncak Jaya Mimika,4.5,"Tembagapura, Kec. Tembagapura, Kabupaten Mimika, Papua","Puncak Jaya atau Carstensz Pyramid, Gunung Jayawijaya atau Gunung Carstensz di pulau New Guinea, dengan ketinggian 4.884 m, adalah puncak gunung tertinggi dari sebuah pulau di Bumi. Gunung ini terletak di Pegunungan Sudirman di dataran tinggi tengah barat Provinsi Papua, Indonesia, di barat daya Kabupaten Puncak Jaya. Tambang emas dan tembaga Grasberg yang besar dan terbuka, tambang emas terbesar kelima di dunia, terletak 4 km di sebelah barat Puncak Jaya. Puncak lainnya adalah Puncak Carstensz Timur, Sumantri dan Ngga Pulu. Nama lain termasuk Nemangkawi dalam bahasa Amungkal, Carstensz Toppen dan Gunung Soekarno. Ini juga merupakan titik tertinggi antara Himalaya dan Andes. Beberapa sumber mengklaim Gunung Wilhelm di Papua Nugini, 4.509 m, sebagai puncak gunung tertinggi di Oseania, karena Indonesia merupakan bagian dari Asia. ",Setiap Hari ( 24 Jam ) ,Gratis
Papua,Taman Nasional Lorentz,4.4,"9XCF+33 Yakapis, Asmat Regency, Papua","Taman Nasional Lorentz adalah sebuah taman nasional yang terletak di Papua, Indonesia, di barat daya Papua Barat. Dengan luas 25.056 km², itu adalah taman nasional terbesar di Asia Tenggara. Pada tahun 1999 Lorentz dinyatakan sebagai Situs Warisan Dunia oleh UNESCO. Sebuah contoh yang luar biasa dari keanekaragaman hayati New Guinea, Lorentz adalah salah satu taman nasional yang paling beragam secara ekologis di dunia. Ini adalah satu-satunya cagar alam di kawasan Asia-Pasifik yang memiliki ekosistem ketinggian penuh mulai dari wilayah laut, hutan bakau, hutan rawa pasang surut dan air tawar, hutan hujan dataran rendah dan pegunungan, tundra alpine, dan gletser khatulistiwa. Pada 4884 meter, Puncak Jaya adalah gunung tertinggi antara Himalaya dan Andes. Birdlife International menyebut Taman Lorentz ""mungkin satu-satunya cagar alam terpenting di New Guinea"". Ini berisi lima ekoregion ""Global 200"" World Wildlife Fund: Hutan Dataran Rendah Nugini Selatan; Hutan Montane Nugini; Padang Rumput Subalpin Rentang Tengah Nugini; Mangrove New Guinea; dan New Guinea Rivers and Streams.",Setiap Hari ( 08.00  - 12.00 WIT ),Gratis
Papua,Pantai Harlen Jayapura,4.6,"Tablasupa, Distrik Depapre, Kabupaten Jayapura, Papua 99353","Harlem Beach terletak di desa Tablanusu, Kecamatan Depepre, Kabupaten Jayapura Provinsi Papua. Banyak yang mengatakan bahwa pantai ini menjadi salah satu pantai yang paling indah di Jayapura. Jaraknya yang cukup jauh dan belum banyaknya pengunjung yang datang akan membuat anda merasakan sensasi bersenang-senang seperti di pantai pribadi.",Setiap Hari ( 24 Jam ) ,Rp 20.000
Papua,Pantai Hamadi Jayapura,4.1,"Tobati, Jayapura Sel., Kota Jayapura, Papua","Pantai Hamadi terletak kurang lebih 5 kilometer sebelah selatan pusat kota Jayapura, tepatnya di Distrik Jayapura Selatan Kotamadya Jayapura, Provinsi Papua. Pantai ini juga merupakan tempat pendaratan pertama pasukan amphibi sekutu pada tahun 1944. Selain dapat menikmati indahnya suasana pantai yang teduh ini, anda juga dapat mengetahui sejarah tentang perang dunia kedua pada masa lampau yang tersimpan di Pantai Hamadi.",Setiap Hari ( 24 Jam ) ,Rp 10.000 - Rp 20.000
Papua,Pantai Base-G Jayapura,4.3,"Tj. Ria, Jayapura Utara, Kota Jayapura, Papua","Pantai Base G atau juga dikenal sebagai Tanjung Ria terletak disebelah utara Kota Jayapura, Papua. Pantai Base G berlokasi sekitar 10 km dari Kota Jayapura di Distrik Jayapura Utara. ",Setiap Hari ( 24 Jam ) ,Rp 5.000 - Rp 10.000
Papua,Pantai Anggopi Papua,4.4,"Unnamed Road, Wadibu, Oridek, Biak Numfor Regency, Papua","Pantai Anggopi mungkin mengingatkanmu akan destinasi eksotis di film-film Barat. Pantai ini sungguh menakjubkan. Kalau akses menuju pantai mudah, jalannya sudah bagus. Kamu pun bisa naik kendaraan roda dua, roda empat, dan roda enam. Tempat parkirnya juga memadai. Pantai ini memiliki pasir putih. Di sekeliling pantai ada batu karang tinggi yang ditumbuhi tanaman hijau. Kemudian, ada pohon-pohon kelapa. Lalu air lautnya sangat, sangat jernih. Saking jernihnya sampai sejernih kristal. Sampai airnya sekilas terlihat tidak berwarna karena sangat bening. Namun, jika diperhatikan lagi, airnya kelihatan berwarna hijau lembut seperti warna mint. Juga terlihat terumbu karang di bawah permukaan air. Selain itu, di pinggir pantai terdapat telaga alami. Berupa kolam air tawar yang airnya juga bening sekali. Biasanya, anak-anak senang berenang di kolam tersebut. ",Setiap Hari ( 24 Jam ) ,Rp 15.000 - Rp 40.000
Papua,Pantai Sinokisi Jayapura,4.7,"Meukisi, Yokari, Kabupaten Jayapura, Papua","Pantai Sinokisi adalah pantai yang terletak di Distrik Yokari, Sentani, Kabupaten Jayapura, Papua. Garis pantai ini memiliki bentuk melengkung seperti busur panah, dan juga memiliki air laut yang jernih berwana biru. Pantai ini dapat diakses menggunakan speed boat atau perahu.",Setiap Hari ( 24 Jam ) ,Rp 20.000 - Rp 50.000
Papua,Pantai Bosnik Papua,4.5,"Jl. Raya Bosnik, Yenusi, Biak Tim., Kabupaten Biak Numfor, Papua","Pantai Bosnik adalah pantai yang santai. Akses menuju lokasi juga mudah. Kamu dapat naik kendaraan motor dan mobil. Jalannya beraspal halus serta nyaman dilalui. Untuk parkir juga mudah, bisa memarkir kendaraan tepat di pinggir pantai. ",Setiap Hari ( 24 Jam ) ,Rp 10.000
Papua,Taman Nasional Wasur,4.0," Sota, Merauke Regency, Papua",Taman Nasional Wasur adalah salah satu taman nasional yang ada di Indonesia. Letaknya berada di bagian tenggara Provinsi Papua. Namanya merupakan nama salah satu desa di dalamnya. Nama tersebut berasal dari kata bahasa Marori yaitu Waisol yang berarti kebun.,Setiap Hari ( 24 Jam ) ,Rp 20.000
